State,District,Monument Name,Type,Category,Latitude,Longitude,TouristRating,Description,History,ImageLink
Maharashtra,Latur,Latur Heritage Site 3,Monument,Mixed,18.5099,77.8525,3.8,Important site 3 in Latur,Historical/cultural importance in Latur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Latur,Latur Heritage Site 4,Monument,Mixed,19.6509,78.4129,4.5,Important site 4 in Latur,Historical/cultural importance in Latur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Latur,Latur Heritage Site 5,Monument,Mixed,18.8123,76.9048,3.8,Important site 5 in Latur,Historical/cultural importance in Latur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai City,Mumbai City Heritage Site 1,Monument,Mixed,17.8827,72.7383,4.0,Important site 1 in Mumbai City,Historical/cultural importance in Mumbai City,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai City,Mumbai City Heritage Site 2,Monument,Mixed,20.6424,80.0999,4.7,Important site 2 in Mumbai City,Historical/cultural importance in Mumbai City,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai City,Mumbai City Heritage Site 3,Monument,Mixed,20.7281,74.5038,4.7,Important site 3 in Mumbai City,Historical/cultural importance in Mumbai City,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai City,Mumbai City Heritage Site 4,Monument,Mixed,19.274,79.2748,3.8,Important site 4 in Mumbai City,Historical/cultural importance in Mumbai City,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai City,Mumbai City Heritage Site 5,Monument,Mixed,20.3397,74.5569,4.6,Important site 5 in Mumbai City,Historical/cultural importance in Mumbai City,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai Suburban,Mumbai Suburban Heritage Site 1,Monument,Mixed,19.6527,75.5067,4.6,Important site 1 in Mumbai Suburban,Historical/cultural importance in Mumbai Suburban,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai Suburban,Mumbai Suburban Heritage Site 2,Monument,Mixed,19.1783,80.1856,4.1,Important site 2 in Mumbai Suburban,Historical/cultural importance in Mumbai Suburban,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai Suburban,Mumbai Suburban Heritage Site 3,Monument,Mixed,17.5978,72.5583,3.7,Important site 3 in Mumbai Suburban,Historical/cultural importance in Mumbai Suburban,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai Suburban,Mumbai Suburban Heritage Site 4,Monument,Mixed,15.5938,78.4323,4.5,Important site 4 in Mumbai Suburban,Historical/cultural importance in Mumbai Suburban,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Mumbai Suburban,Mumbai Suburban Heritage Site 5,Monument,Mixed,20.1775,77.5407,4.8,Important site 5 in Mumbai Suburban,Historical/cultural importance in Mumbai Suburban,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nagpur,Nagpur Heritage Site 1,Monument,Mixed,17.959,74.9484,3.9,Important site 1 in Nagpur,Historical/cultural importance in Nagpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nagpur,Nagpur Heritage Site 2,Monument,Mixed,19.2298,76.8179,4.9,Important site 2 in Nagpur,Historical/cultural importance in Nagpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nagpur,Nagpur Heritage Site 3,Monument,Mixed,15.7208,77.8097,4.6,Important site 3 in Nagpur,Historical/cultural importance in Nagpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nagpur,Nagpur Heritage Site 4,Monument,Mixed,20.7308,78.5291,4.6,Important site 4 in Nagpur,Historical/cultural importance in Nagpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nagpur,Nagpur Heritage Site 5,Monument,Mixed,16.4066,80.5135,3.8,Important site 5 in Nagpur,Historical/cultural importance in Nagpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nanded,Nanded Heritage Site 1,Monument,Mixed,19.7624,74.9171,3.7,Important site 1 in Nanded,Historical/cultural importance in Nanded,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nanded,Nanded Heritage Site 2,Monument,Mixed,21.2281,72.5822,4.4,Important site 2 in Nanded,Historical/cultural importance in Nanded,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nanded,Nanded Heritage Site 3,Monument,Mixed,16.0761,79.7192,4.7,Important site 3 in Nanded,Historical/cultural importance in Nanded,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nanded,Nanded Heritage Site 4,Monument,Mixed,21.4202,80.0308,3.6,Important site 4 in Nanded,Historical/cultural importance in Nanded,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nanded,Nanded Heritage Site 5,Monument,Mixed,18.754,80.5602,4.3,Important site 5 in Nanded,Historical/cultural importance in Nanded,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nandurbar,Nandurbar Heritage Site 1,Monument,Mixed,16.3424,77.7403,3.8,Important site 1 in Nandurbar,Historical/cultural importance in Nandurbar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nandurbar,Nandurbar Heritage Site 2,Monument,Mixed,20.6717,77.3532,4.4,Important site 2 in Nandurbar,Historical/cultural importance in Nandurbar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nandurbar,Nandurbar Heritage Site 3,Monument,Mixed,16.1753,74.1741,4.0,Important site 3 in Nandurbar,Historical/cultural importance in Nandurbar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nandurbar,Nandurbar Heritage Site 4,Monument,Mixed,19.58,80.7499,4.9,Important site 4 in Nandurbar,Historical/cultural importance in Nandurbar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nandurbar,Nandurbar Heritage Site 5,Monument,Mixed,21.7985,77.742,3.7,Important site 5 in Nandurbar,Historical/cultural importance in Nandurbar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nashik,Nashik Heritage Site 1,Monument,Mixed,19.8999,79.047,4.2,Important site 1 in Nashik,Historical/cultural importance in Nashik,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nashik,Nashik Heritage Site 2,Monument,Mixed,16.5655,76.0904,4.2,Important site 2 in Nashik,Historical/cultural importance in Nashik,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nashik,Nashik Heritage Site 3,Monument,Mixed,19.1871,76.239,3.9,Important site 3 in Nashik,Historical/cultural importance in Nashik,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nashik,Nashik Heritage Site 4,Monument,Mixed,17.7461,75.9114,3.8,Important site 4 in Nashik,Historical/cultural importance in Nashik,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Nashik,Nashik Heritage Site 5,Monument,Mixed,16.5669,77.5535,4.5,Important site 5 in Nashik,Historical/cultural importance in Nashik,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Osmanabad,Osmanabad Heritage Site 1,Monument,Mixed,17.6481,80.4719,5.0,Important site 1 in Osmanabad,Historical/cultural importance in Osmanabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Osmanabad,Osmanabad Heritage Site 2,Monument,Mixed,19.8767,75.0042,4.6,Important site 2 in Osmanabad,Historical/cultural importance in Osmanabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Osmanabad,Osmanabad Heritage Site 3,Monument,Mixed,20.5565,75.3982,3.8,Important site 3 in Osmanabad,Historical/cultural importance in Osmanabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Osmanabad,Osmanabad Heritage Site 4,Monument,Mixed,18.1076,76.7666,5.0,Important site 4 in Osmanabad,Historical/cultural importance in Osmanabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Osmanabad,Osmanabad Heritage Site 5,Monument,Mixed,16.5834,78.7806,4.7,Important site 5 in Osmanabad,Historical/cultural importance in Osmanabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Palghar,Palghar Heritage Site 1,Monument,Mixed,16.1061,78.8944,4.6,Important site 1 in Palghar,Historical/cultural importance in Palghar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Palghar,Palghar Heritage Site 2,Monument,Mixed,18.9793,74.5372,4.4,Important site 2 in Palghar,Historical/cultural importance in Palghar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Palghar,Palghar Heritage Site 3,Monument,Mixed,21.1545,80.6469,4.6,Important site 3 in Palghar,Historical/cultural importance in Palghar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Palghar,Palghar Heritage Site 4,Monument,Mixed,16.1637,74.5418,3.5,Important site 4 in Palghar,Historical/cultural importance in Palghar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Palghar,Palghar Heritage Site 5,Monument,Mixed,21.1758,74.9702,4.0,Important site 5 in Palghar,Historical/cultural importance in Palghar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Parbhani,Parbhani Heritage Site 1,Monument,Mixed,21.3364,79.2683,4.4,Important site 1 in Parbhani,Historical/cultural importance in Parbhani,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Parbhani,Parbhani Heritage Site 2,Monument,Mixed,17.3802,78.7006,3.8,Important site 2 in Parbhani,Historical/cultural importance in Parbhani,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Parbhani,Parbhani Heritage Site 3,Monument,Mixed,20.1395,79.6855,4.8,Important site 3 in Parbhani,Historical/cultural importance in Parbhani,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Parbhani,Parbhani Heritage Site 4,Monument,Mixed,18.4551,80.0044,4.6,Important site 4 in Parbhani,Historical/cultural importance in Parbhani,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Parbhani,Parbhani Heritage Site 5,Monument,Mixed,21.1986,80.7346,4.3,Important site 5 in Parbhani,Historical/cultural importance in Parbhani,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Pune,Pune Heritage Site 1,Monument,Mixed,19.8279,79.6241,3.8,Important site 1 in Pune,Historical/cultural importance in Pune,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Pune,Pune Heritage Site 2,Monument,Mixed,16.0526,78.2694,4.6,Important site 2 in Pune,Historical/cultural importance in Pune,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Pune,Pune Heritage Site 3,Monument,Mixed,16.3604,75.7096,3.5,Important site 3 in Pune,Historical/cultural importance in Pune,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Pune,Pune Heritage Site 4,Monument,Mixed,20.375,80.4249,3.7,Important site 4 in Pune,Historical/cultural importance in Pune,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Pune,Pune Heritage Site 5,Monument,Mixed,15.5506,78.9819,4.1,Important site 5 in Pune,Historical/cultural importance in Pune,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Raigad,Raigad Heritage Site 1,Monument,Mixed,21.718,72.6055,4.8,Important site 1 in Raigad,Historical/cultural importance in Raigad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Raigad,Raigad Heritage Site 2,Monument,Mixed,16.4033,77.3559,3.9,Important site 2 in Raigad,Historical/cultural importance in Raigad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Raigad,Raigad Heritage Site 3,Monument,Mixed,15.7274,77.723,3.5,Important site 3 in Raigad,Historical/cultural importance in Raigad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Raigad,Raigad Heritage Site 4,Monument,Mixed,15.9306,80.8016,3.9,Important site 4 in Raigad,Historical/cultural importance in Raigad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Raigad,Raigad Heritage Site 5,Monument,Mixed,19.8719,73.0951,3.8,Important site 5 in Raigad,Historical/cultural importance in Raigad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Ratnagiri,Ratnagiri Heritage Site 1,Monument,Mixed,17.2962,73.3097,4.8,Important site 1 in Ratnagiri,Historical/cultural importance in Ratnagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Ratnagiri,Ratnagiri Heritage Site 2,Monument,Mixed,21.6708,80.1756,3.8,Important site 2 in Ratnagiri,Historical/cultural importance in Ratnagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Ratnagiri,Ratnagiri Heritage Site 3,Monument,Mixed,15.9566,73.8182,3.9,Important site 3 in Ratnagiri,Historical/cultural importance in Ratnagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Ratnagiri,Ratnagiri Heritage Site 4,Monument,Mixed,15.8679,80.286,5.0,Important site 4 in Ratnagiri,Historical/cultural importance in Ratnagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Ratnagiri,Ratnagiri Heritage Site 5,Monument,Mixed,20.0028,76.8888,3.5,Important site 5 in Ratnagiri,Historical/cultural importance in Ratnagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sangli,Sangli Heritage Site 1,Monument,Mixed,17.2652,80.5319,4.9,Important site 1 in Sangli,Historical/cultural importance in Sangli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sangli,Sangli Heritage Site 2,Monument,Mixed,17.5916,73.0954,4.8,Important site 2 in Sangli,Historical/cultural importance in Sangli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sangli,Sangli Heritage Site 3,Monument,Mixed,16.9542,74.38,3.6,Important site 3 in Sangli,Historical/cultural importance in Sangli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sangli,Sangli Heritage Site 4,Monument,Mixed,20.8207,73.3457,3.9,Important site 4 in Sangli,Historical/cultural importance in Sangli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sangli,Sangli Heritage Site 5,Monument,Mixed,21.0194,72.7899,4.6,Important site 5 in Sangli,Historical/cultural importance in Sangli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Satara,Satara Heritage Site 1,Monument,Mixed,17.3875,76.1543,4.4,Important site 1 in Satara,Historical/cultural importance in Satara,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Satara,Satara Heritage Site 2,Monument,Mixed,17.7713,72.6235,4.4,Important site 2 in Satara,Historical/cultural importance in Satara,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Satara,Satara Heritage Site 3,Monument,Mixed,17.4759,76.1473,4.3,Important site 3 in Satara,Historical/cultural importance in Satara,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Satara,Satara Heritage Site 4,Monument,Mixed,17.379,76.3973,4.2,Important site 4 in Satara,Historical/cultural importance in Satara,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Satara,Satara Heritage Site 5,Monument,Mixed,21.4721,75.2983,3.8,Important site 5 in Satara,Historical/cultural importance in Satara,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sindhudurg,Sindhudurg Heritage Site 1,Monument,Mixed,21.0051,74.4716,3.8,Important site 1 in Sindhudurg,Historical/cultural importance in Sindhudurg,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sindhudurg,Sindhudurg Heritage Site 2,Monument,Mixed,20.3161,75.7043,3.8,Important site 2 in Sindhudurg,Historical/cultural importance in Sindhudurg,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sindhudurg,Sindhudurg Heritage Site 3,Monument,Mixed,18.5055,79.2883,4.3,Important site 3 in Sindhudurg,Historical/cultural importance in Sindhudurg,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sindhudurg,Sindhudurg Heritage Site 4,Monument,Mixed,19.2324,74.1868,4.2,Important site 4 in Sindhudurg,Historical/cultural importance in Sindhudurg,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Sindhudurg,Sindhudurg Heritage Site 5,Monument,Mixed,20.3201,74.8152,3.6,Important site 5 in Sindhudurg,Historical/cultural importance in Sindhudurg,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Solapur,Solapur Heritage Site 1,Monument,Mixed,18.9673,80.6464,4.0,Important site 1 in Solapur,Historical/cultural importance in Solapur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Solapur,Solapur Heritage Site 2,Monument,Mixed,17.8452,74.6478,4.2,Important site 2 in Solapur,Historical/cultural importance in Solapur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Solapur,Solapur Heritage Site 3,Monument,Mixed,18.1829,74.8964,3.7,Important site 3 in Solapur,Historical/cultural importance in Solapur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Solapur,Solapur Heritage Site 4,Monument,Mixed,16.7087,74.6109,4.4,Important site 4 in Solapur,Historical/cultural importance in Solapur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Maharashtra,Solapur,Solapur Heritage Site 5,Monument,Mixed,16.7229,75.0428,3.9,Important site 5 in Solapur,Historical/cultural importance in Solapur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
